-1 1:1 2:86 3:219 4:0.00326797385621 5:0.0114942528736 6:0.00454545454545 7:0.281045751634 8:0.71568627451
-1 1:0 2:15 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:3 2:57 3:38 4:0.030612244898 5:0.05 6:0.0731707317073 7:0.581632653061 8:0.387755102041
-1 1:0 2:0 3:26 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:4 2:84 3:33 4:0.0330578512397 5:0.0454545454545 6:0.108108108108 7:0.694214876033 8:0.272727272727
-1 1:0 2:0 3:37 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:16 3:17 4:0.0 5:0.0 6:0.0 7:0.484848484848 8:0.515151515152
-1 1:10 2:475 3:217 4:0.014245014245 5:0.020618556701 6:0.0440528634361 7:0.676638176638 8:0.309116809117
-1 1:1 2:25 3:69 4:0.0105263157895 5:0.0384615384615 6:0.0142857142857 7:0.263157894737 8:0.726315789474
-1 1:0 2:30 3:21 4:0.0 5:0.0 6:0.0 7:0.588235294118 8:0.411764705882
-1 1:11 2:191 3:3 4:0.0536585365854 5:0.0544554455446 6:0.785714285714 7:0.931707317073 8:0.0146341463415
-1 1:0 2:9 3:53 4:0.0 5:0.0 6:0.0 7:0.145161290323 8:0.854838709677
-1 1:2 2:10 3:86 4:0.0204081632653 5:0.166666666667 6:0.0227272727273 7:0.102040816327 8:0.877551020408
-1 1:0 2:57 3:5 4:0.0 5:0.0 6:0.0 7:0.91935483871 8:0.0806451612903
-1 1:0 2:93 3:14 4:0.0 5:0.0 6:0.0 7:0.869158878505 8:0.130841121495
-1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:48 3:114 4:0.0 5:0.0 6:0.0 7:0.296296296296 8:0.703703703704
-1 1:2 2:58 3:101 4:0.0124223602484 5:0.0333333333333 6:0.0194174757282 7:0.360248447205 8:0.627329192547
-1 1:0 2:30 3:4 4:0.0 5:0.0 6:0.0 7:0.882352941176 8:0.117647058824
-1 1:0 2:85 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:76 3:82 4:0.0 5:0.0 6:0.0 7:0.481012658228 8:0.518987341772
-1 1:2 2:68 3:116 4:0.010752688172 5:0.0285714285714 6:0.0169491525424 7:0.365591397849 8:0.623655913978
-1 1:0 2:48 3:2 4:0.0 5:0.0 6:0.0 7:0.96 8:0.04
-1 1:0 2:31 3:9 4:0.0 5:0.0 6:0.0 7:0.775 8:0.225
-1 1:5 2:129 3:42 4:0.0284090909091 5:0.0373134328358 6:0.106382978723 7:0.732954545455 8:0.238636363636
-1 1:0 2:2 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:189 3:50 4:0.0 5:0.0 6:0.0 7:0.790794979079 8:0.209205020921
-1 1:0 2:7 3:27 4:0.0 5:0.0 6:0.0 7:0.205882352941 8:0.794117647059
-1 1:6 2:183 3:451 4:0.009375 5:0.031746031746 6:0.0131291028446 7:0.2859375 8:0.7046875
-1 1:0 2:2 3:5 4:0.0 5:0.0 6:0.0 7:0.285714285714 8:0.714285714286
-1 1:0 2:11 3:49 4:0.0 5:0.0 6:0.0 7:0.183333333333 8:0.816666666667
-1 1:0 2:31 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:5 3:22 4:0.0 5:0.0 6:0.0 7:0.185185185185 8:0.814814814815
-1 1:0 2:105 3:39 4:0.0 5:0.0 6:0.0 7:0.729166666667 8:0.270833333333
-1 1:23 2:450 3:148 4:0.037037037037 5:0.0486257928118 6:0.134502923977 7:0.724637681159 8:0.238325281804
-1 1:73 2:80 3:137 4:0.251724137931 5:0.477124183007 6:0.347619047619 7:0.275862068966 8:0.472413793103
-1 1:0 2:0 3:6 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:2 2:683 3:16 4:0.00285306704708 5:0.0029197080292 6:0.111111111111 7:0.974322396576 8:0.0228245363766
-1 1:0 2:1 3:4 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
-1 1:12 2:122 3:167 4:0.0398671096346 5:0.089552238806 6:0.0670391061453 7:0.405315614618 8:0.554817275748
-1 1:0 2:196 3:5 4:0.0 5:0.0 6:0.0 7:0.975124378109 8:0.0248756218905
-1 1:14 2:188 3:16 4:0.0642201834862 5:0.0693069306931 6:0.466666666667 7:0.862385321101 8:0.0733944954128
-1 1:0 2:2 3:30 4:0.0 5:0.0 6:0.0 7:0.0625 8:0.9375
-1 1:0 2:427 3:5 4:0.0 5:0.0 6:0.0 7:0.988425925926 8:0.0115740740741
-1 1:0 2:76 3:311 4:0.0 5:0.0 6:0.0 7:0.196382428941 8:0.803617571059
-1 1:0 2:4 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:16 3:1 4:0.0 5:0.0 6:0.0 7:0.941176470588 8:0.0588235294118
-1 1:1 2:1 3:95 4:0.0103092783505 5:0.5 6:0.0104166666667 7:0.0103092783505 8:0.979381443299
-1 1:0 2:0 3:113 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:11 3:60 4:0.0 5:0.0 6:0.0 7:0.154929577465 8:0.845070422535
-1 1:0 2:30 3:132 4:0.0 5:0.0 6:0.0 7:0.185185185185 8:0.814814814815
-1 1:2 2:25 3:1 4:0.0714285714286 5:0.0740740740741 6:0.666666666667 7:0.892857142857 8:0.0357142857143
-1 1:0 2:1 3:64 4:0.0 5:0.0 6:0.0 7:0.0153846153846 8:0.984615384615
-1 1:0 2:127 3:163 4:0.0 5:0.0 6:0.0 7:0.437931034483 8:0.562068965517
-1 1:3 2:12 3:308 4:0.00928792569659 5:0.2 6:0.0096463022508 7:0.0371517027864 8:0.953560371517
-1 1:1 2:227 3:38 4:0.00375939849624 5:0.00438596491228 6:0.025641025641 7:0.853383458647 8:0.142857142857
-1 1:14 2:188 3:670 4:0.0160550458716 5:0.0693069306931 6:0.0204678362573 7:0.215596330275 8:0.768348623853
-1 1:0 2:4 3:26 4:0.0 5:0.0 6:0.0 7:0.133333333333 8:0.866666666667
-1 1:4 2:13 3:254 4:0.0147601476015 5:0.235294117647 6:0.015503875969 7:0.0479704797048 8:0.937269372694
-1 1:18 2:172 3:490 4:0.0264705882353 5:0.0947368421053 6:0.0354330708661 7:0.252941176471 8:0.720588235294
-1 1:0 2:60 3:2 4:0.0 5:0.0 6:0.0 7:0.967741935484 8:0.0322580645161
-1 1:0 2:31 3:4 4:0.0 5:0.0 6:0.0 7:0.885714285714 8:0.114285714286
-1 1:1 2:20 3:524 4:0.00183486238532 5:0.047619047619 6:0.00190476190476 7:0.0366972477064 8:0.961467889908
-1 1:0 2:11 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:7 3:28 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
-1 1:0 2:36 3:9 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:0 2:100 3:60 4:0.0 5:0.0 6:0.0 7:0.625 8:0.375
-1 1:0 2:48 3:21 4:0.0 5:0.0 6:0.0 7:0.695652173913 8:0.304347826087
-1 1:3 2:225 3:105 4:0.00900900900901 5:0.0131578947368 6:0.0277777777778 7:0.675675675676 8:0.315315315315
-1 1:0 2:13 3:10 4:0.0 5:0.0 6:0.0 7:0.565217391304 8:0.434782608696
-1 1:0 2:22 3:39 4:0.0 5:0.0 6:0.0 7:0.360655737705 8:0.639344262295
-1 1:27 2:334 3:375 4:0.0366847826087 5:0.0747922437673 6:0.0671641791045 7:0.453804347826 8:0.509510869565
-1 1:0 2:87 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:60 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:147 3:65 4:0.0 5:0.0 6:0.0 7:0.693396226415 8:0.306603773585
-1 1:18 2:116 3:190 4:0.0555555555556 5:0.134328358209 6:0.0865384615385 7:0.358024691358 8:0.586419753086
-1 1:0 2:260 3:61 4:0.0 5:0.0 6:0.0 7:0.809968847352 8:0.190031152648
-1 1:0 2:12 3:17 4:0.0 5:0.0 6:0.0 7:0.413793103448 8:0.586206896552
-1 1:1 2:132 3:32 4:0.00606060606061 5:0.00751879699248 6:0.030303030303 7:0.8 8:0.193939393939
-1 1:0 2:21 3:25 4:0.0 5:0.0 6:0.0 7:0.45652173913 8:0.54347826087
-1 1:0 2:190 3:2 4:0.0 5:0.0 6:0.0 7:0.989583333333 8:0.0104166666667
-1 1:0 2:39 3:5 4:0.0 5:0.0 6:0.0 7:0.886363636364 8:0.113636363636
-1 1:0 2:28 3:7 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:4 2:48 3:681 4:0.00545702592087 5:0.0769230769231 6:0.00583941605839 7:0.0654843110505 8:0.929058663029
-1 1:0 2:13 3:31 4:0.0 5:0.0 6:0.0 7:0.295454545455 8:0.704545454545
-1 1:4 2:52 3:26 4:0.0487804878049 5:0.0714285714286 6:0.133333333333 7:0.634146341463 8:0.317073170732
-1 1:2 2:7 3:26 4:0.0571428571429 5:0.222222222222 6:0.0714285714286 7:0.2 8:0.742857142857
-1 1:0 2:88 3:25 4:0.0 5:0.0 6:0.0 7:0.778761061947 8:0.221238938053
-1 1:0 2:0 3:1 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:37 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:250 3:79 4:0.0 5:0.0 6:0.0 7:0.759878419453 8:0.240121580547
-1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:51 3:2 4:0.0 5:0.0 6:0.0 7:0.962264150943 8:0.0377358490566
-1 1:0 2:9 3:4 4:0.0 5:0.0 6:0.0 7:0.692307692308 8:0.307692307692
-1 1:37 2:60 3:456 4:0.0669077757685 5:0.381443298969 6:0.0750507099391 7:0.108499095841 8:0.824593128391
-1 1:0 2:127 3:17 4:0.0 5:0.0 6:0.0 7:0.881944444444 8:0.118055555556
-1 1:9 2:71 3:46 4:0.0714285714286 5:0.1125 6:0.163636363636 7:0.563492063492 8:0.365079365079
-1 1:0 2:90 3:7 4:0.0 5:0.0 6:0.0 7:0.927835051546 8:0.0721649484536
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0
-1 1:11 2:82 3:146 4:0.0460251046025 5:0.118279569892 6:0.0700636942675 7:0.34309623431 8:0.610878661088
-1 1:9 2:114 3:26 4:0.0604026845638 5:0.0731707317073 6:0.257142857143 7:0.765100671141 8:0.174496644295
-1 1:0 2:114 3:34 4:0.0 5:0.0 6:0.0 7:0.77027027027 8:0.22972972973
-1 1:0 2:61 3:3 4:0.0 5:0.0 6:0.0 7:0.953125 8:0.046875
-1 1:0 2:2 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:1 2:113 3:19 4:0.00751879699248 5:0.00877192982456 6:0.05 7:0.84962406015 8:0.142857142857
-1 1:0 2:37 3:34 4:0.0 5:0.0 6:0.0 7:0.521126760563 8:0.478873239437
-1 1:1 2:463 3:6 4:0.00212765957447 5:0.00215517241379 6:0.142857142857 7:0.985106382979 8:0.0127659574468
-1 1:7 2:1342 3:120 4:0.00476514635807 5:0.0051890289103 6:0.0551181102362 7:0.913546630361 8:0.0816882232811
-1 1:5 2:34 3:165 4:0.0245098039216 5:0.128205128205 6:0.0294117647059 7:0.166666666667 8:0.808823529412
-1 1:0 2:134 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:106 3:6 4:0.0 5:0.0 6:0.0 7:0.946428571429 8:0.0535714285714
-1 1:0 2:42 3:190 4:0.0 5:0.0 6:0.0 7:0.181034482759 8:0.818965517241
-1 1:0 2:76 3:82 4:0.0 5:0.0 6:0.0 7:0.481012658228 8:0.518987341772
-1 1:0 2:1 3:5 4:0.0 5:0.0 6:0.0 7:0.166666666667 8:0.833333333333
-1 1:6 2:296 3:16 4:0.0188679245283 5:0.0198675496689 6:0.272727272727 7:0.930817610063 8:0.0503144654088
-1 1:0 2:132 3:13 4:0.0 5:0.0 6:0.0 7:0.910344827586 8:0.0896551724138
-1 1:4 2:101 3:1 4:0.0377358490566 5:0.0380952380952 6:0.8 7:0.952830188679 8:0.00943396226415
-1 1:0 2:0 3:13 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:28 2:59 3:41 4:0.21875 5:0.32183908046 6:0.405797101449 7:0.4609375 8:0.3203125
-1 1:17 2:173 3:17 4:0.0821256038647 5:0.0894736842105 6:0.5 7:0.835748792271 8:0.0821256038647
-1 1:9 2:71 3:46 4:0.0714285714286 5:0.1125 6:0.163636363636 7:0.563492063492 8:0.365079365079
-1 1:1 2:16 3:426 4:0.00225733634312 5:0.0588235294118 6:0.00234192037471 7:0.0361173814898 8:0.961625282167
-1 1:0 2:0 3:13 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:9 3:16 4:0.0 5:0.0 6:0.0 7:0.36 8:0.64
-1 1:0 2:17 3:28 4:0.0 5:0.0 6:0.0 7:0.377777777778 8:0.622222222222
-1 1:0 2:100 3:55 4:0.0 5:0.0 6:0.0 7:0.645161290323 8:0.354838709677
-1 1:0 2:11 3:62 4:0.0 5:0.0 6:0.0 7:0.150684931507 8:0.849315068493
-1 1:2 2:46 3:82 4:0.0153846153846 5:0.0416666666667 6:0.0238095238095 7:0.353846153846 8:0.630769230769
-1 1:1 2:156 3:401 4:0.00179211469534 5:0.00636942675159 6:0.00248756218905 7:0.279569892473 8:0.718637992832
-1 1:0 2:7 3:5 4:0.0 5:0.0 6:0.0 7:0.583333333333 8:0.416666666667
-1 1:54 2:348 3:11 4:0.130750605327 5:0.134328358209 6:0.830769230769 7:0.842615012107 8:0.0266343825666
-1 1:0 2:9 3:4 4:0.0 5:0.0 6:0.0 7:0.692307692308 8:0.307692307692
-1 1:4 2:39 3:233 4:0.0144927536232 5:0.093023255814 6:0.0168776371308 7:0.141304347826 8:0.844202898551
-1 1:0 2:4 3:30 4:0.0 5:0.0 6:0.0 7:0.117647058824 8:0.882352941176
-1 1:0 2:190 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:8 2:72 3:17 4:0.0824742268041 5:0.1 6:0.32 7:0.742268041237 8:0.175257731959
-1 1:0 2:11 3:3 4:0.0 5:0.0 6:0.0 7:0.785714285714 8:0.214285714286
-1 1:3 2:11 3:32 4:0.0652173913043 5:0.214285714286 6:0.0857142857143 7:0.239130434783 8:0.695652173913
-1 1:14 2:47 3:105 4:0.0843373493976 5:0.229508196721 6:0.117647058824 7:0.28313253012 8:0.632530120482
-1 1:0 2:17 3:69 4:0.0 5:0.0 6:0.0 7:0.197674418605 8:0.802325581395
-1 1:0 2:27 3:7 4:0.0 5:0.0 6:0.0 7:0.794117647059 8:0.205882352941
-1 1:0 2:5 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:2 2:248 3:39 4:0.00692041522491 5:0.008 6:0.0487804878049 7:0.858131487889 8:0.134948096886
-1 1:0 2:7 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:39 3:4 4:0.0 5:0.0 6:0.0 7:0.906976744186 8:0.093023255814
-1 1:14 2:102 3:80 4:0.0714285714286 5:0.120689655172 6:0.148936170213 7:0.520408163265 8:0.408163265306
-1 1:0 2:0 3:7 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:4 2:21 3:6 4:0.129032258065 5:0.16 6:0.4 7:0.677419354839 8:0.193548387097
-1 1:0 2:1 3:72 4:0.0 5:0.0 6:0.0 7:0.013698630137 8:0.986301369863
-1 1:8 2:14 3:202 4:0.0357142857143 5:0.363636363636 6:0.0380952380952 7:0.0625 8:0.901785714286
-1 1:1 2:95 3:69 4:0.00606060606061 5:0.0104166666667 6:0.0142857142857 7:0.575757575758 8:0.418181818182
-1 1:0 2:47 3:25 4:0.0 5:0.0 6:0.0 7:0.652777777778 8:0.347222222222
-1 1:0 2:13 3:20 4:0.0 5:0.0 6:0.0 7:0.393939393939 8:0.606060606061
-1 1:4 2:19 3:74 4:0.0412371134021 5:0.173913043478 6:0.0512820512821 7:0.19587628866 8:0.762886597938
-1 1:0 2:18 3:21 4:0.0 5:0.0 6:0.0 7:0.461538461538 8:0.538461538462
-1 1:0 2:1 3:80 4:0.0 5:0.0 6:0.0 7:0.0123456790123 8:0.987654320988
-1 1:31 2:34 3:87 4:0.203947368421 5:0.476923076923 6:0.262711864407 7:0.223684210526 8:0.572368421053
-1 1:0 2:108 3:23 4:0.0 5:0.0 6:0.0 7:0.824427480916 8:0.175572519084
-1 1:6 2:23 3:43 4:0.0833333333333 5:0.206896551724 6:0.122448979592 7:0.319444444444 8:0.597222222222
-1 1:0 2:305 3:2 4:0.0 5:0.0 6:0.0 7:0.99348534202 8:0.00651465798046
-1 1:0 2:93 3:143 4:0.0 5:0.0 6:0.0 7:0.39406779661 8:0.60593220339
-1 1:0 2:11 3:250 4:0.0 5:0.0 6:0.0 7:0.0421455938697 8:0.95785440613
-1 1:3 2:18 3:16 4:0.0810810810811 5:0.142857142857 6:0.157894736842 7:0.486486486486 8:0.432432432432
-1 1:2 2:253 3:38 4:0.00682593856655 5:0.0078431372549 6:0.05 7:0.863481228669 8:0.129692832765
-1 1:0 2:9 3:9 4:0.0 5:0.0 6:0.0 7:0.5 8:0.5
-1 1:0 2:13 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:17 3:213 4:0.0 5:0.0 6:0.0 7:0.0739130434783 8:0.926086956522
-1 1:0 2:1 3:64 4:0.0 5:0.0 6:0.0 7:0.0153846153846 8:0.984615384615
-1 1:12 2:23 3:27 4:0.193548387097 5:0.342857142857 6:0.307692307692 7:0.370967741935 8:0.435483870968
-1 1:0 2:12 3:14 4:0.0 5:0.0 6:0.0 7:0.461538461538 8:0.538461538462
-1 1:1 2:59 3:18 4:0.0128205128205 5:0.0166666666667 6:0.0526315789474 7:0.75641025641 8:0.230769230769
-1 1:0 2:1 3:2 4:0.0 5:0.0 6:0.0 7:0.333333333333 8:0.666666666667
-1 1:1 2:13 3:150 4:0.00609756097561 5:0.0714285714286 6:0.00662251655629 7:0.0792682926829 8:0.914634146341
-1 1:2 2:111 3:4 4:0.017094017094 5:0.0176991150442 6:0.333333333333 7:0.948717948718 8:0.034188034188
-1 1:0 2:151 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:105 3:39 4:0.0 5:0.0 6:0.0 7:0.729166666667 8:0.270833333333
-1 1:13 2:60 3:295 4:0.0353260869565 5:0.178082191781 6:0.0422077922078 7:0.163043478261 8:0.801630434783
-1 1:0 2:57 3:38 4:0.0 5:0.0 6:0.0 7:0.6 8:0.4
-1 1:26 2:55 3:8 4:0.292134831461 5:0.320987654321 6:0.764705882353 7:0.61797752809 8:0.0898876404494
-1 1:0 2:23 3:50 4:0.0 5:0.0 6:0.0 7:0.315068493151 8:0.684931506849
-1 1:0 2:62 3:31 4:0.0 5:0.0 6:0.0 7:0.666666666667 8:0.333333333333
-1 1:9 2:115 3:71 4:0.0461538461538 5:0.0725806451613 6:0.1125 7:0.589743589744 8:0.364102564103
-1 1:12 2:102 3:65 4:0.0670391061453 5:0.105263157895 6:0.155844155844 7:0.569832402235 8:0.36312849162
-1 1:0 2:23 3:16 4:0.0 5:0.0 6:0.0 7:0.589743589744 8:0.410256410256
-1 1:0 2:47 3:1 4:0.0 5:0.0 6:0.0 7:0.979166666667 8:0.0208333333333
-1 1:7 2:120 3:1342 4:0.00476514635807 5:0.0551181102362 6:0.0051890289103 7:0.0816882232811 8:0.913546630361
-1 1:0 2:35 3:47 4:0.0 5:0.0 6:0.0 7:0.426829268293 8:0.573170731707
-1 1:0 2:1 3:30 4:0.0 5:0.0 6:0.0 7:0.0322580645161 8:0.967741935484
-1 1:0 2:117 3:114 4:0.0 5:0.0 6:0.0 7:0.506493506494 8:0.493506493506
-1 1:0 2:9 3:1 4:0.0 5:0.0 6:0.0 7:0.9 8:0.1
-1 1:0 2:1349 3:80 4:0.0 5:0.0 6:0.0 7:0.944016794962 8:0.0559832050385
-1 1:0 2:114 3:9 4:0.0 5:0.0 6:0.0 7:0.926829268293 8:0.0731707317073
-1 1:0 2:228 3:18 4:0.0 5:0.0 6:0.0 7:0.926829268293 8:0.0731707317073
-1 1:0 2:28 3:7 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:0 2:41 3:124 4:0.0 5:0.0 6:0.0 7:0.248484848485 8:0.751515151515
-1 1:32 2:73 3:31 4:0.235294117647 5:0.304761904762 6:0.507936507937 7:0.536764705882 8:0.227941176471
-1 1:0 2:183 3:99 4:0.0 5:0.0 6:0.0 7:0.648936170213 8:0.351063829787
-1 1:0 2:1 3:29 4:0.0 5:0.0 6:0.0 7:0.0333333333333 8:0.966666666667
-1 1:3 2:25 3:424 4:0.00663716814159 5:0.107142857143 6:0.00702576112412 7:0.0553097345133 8:0.938053097345
-1 1:0 2:9 3:29 4:0.0 5:0.0 6:0.0 7:0.236842105263 8:0.763157894737
-1 1:0 2:17 3:1 4:0.0 5:0.0 6:0.0 7:0.944444444444 8:0.0555555555556
-1 1:0 2:260 3:61 4:0.0 5:0.0 6:0.0 7:0.809968847352 8:0.190031152648
-1 1:1 2:457 3:30 4:0.00204918032787 5:0.00218340611354 6:0.0322580645161 7:0.936475409836 8:0.0614754098361
-1 1:3 2:24 3:22 4:0.0612244897959 5:0.111111111111 6:0.12 7:0.489795918367 8:0.448979591837
-1 1:0 2:92 3:50 4:0.0 5:0.0 6:0.0 7:0.647887323944 8:0.352112676056
-1 1:0 2:4 3:41 4:0.0 5:0.0 6:0.0 7:0.0888888888889 8:0.911111111111
-1 1:3 2:224 3:305 4:0.00563909774436 5:0.0132158590308 6:0.00974025974026 7:0.421052631579 8:0.573308270677
-1 1:1 2:209 3:284 4:0.00202429149798 5:0.0047619047619 6:0.00350877192982 7:0.423076923077 8:0.574898785425
-1 1:11 2:185 3:285 4:0.022869022869 5:0.0561224489796 6:0.0371621621622 7:0.384615384615 8:0.592515592516
-1 1:0 2:30 3:96 4:0.0 5:0.0 6:0.0 7:0.238095238095 8:0.761904761905
-1 1:0 2:119 3:10 4:0.0 5:0.0 6:0.0 7:0.922480620155 8:0.077519379845
-1 1:0 2:260 3:21 4:0.0 5:0.0 6:0.0 7:0.925266903915 8:0.0747330960854
-1 1:1 2:249 3:30 4:0.00357142857143 5:0.004 6:0.0322580645161 7:0.889285714286 8:0.107142857143
-1 1:0 2:87 3:3 4:0.0 5:0.0 6:0.0 7:0.966666666667 8:0.0333333333333
-1 1:1 2:38 3:114 4:0.00653594771242 5:0.025641025641 6:0.00869565217391 7:0.248366013072 8:0.745098039216
-1 1:0 2:7 3:31 4:0.0 5:0.0 6:0.0 7:0.184210526316 8:0.815789473684
-1 1:36 2:224 3:78 4:0.10650887574 5:0.138461538462 6:0.315789473684 7:0.662721893491 8:0.230769230769
-1 1:1 2:79 3:11 4:0.010989010989 5:0.0125 6:0.0833333333333 7:0.868131868132 8:0.120879120879
-1 1:0 2:9 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:54 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:12 3:25 4:0.0 5:0.0 6:0.0 7:0.324324324324 8:0.675675675676
-1 1:3 2:94 3:36 4:0.0225563909774 5:0.0309278350515 6:0.0769230769231 7:0.706766917293 8:0.270676691729
-1 1:22 2:122 3:49 4:0.113989637306 5:0.152777777778 6:0.30985915493 7:0.632124352332 8:0.253886010363
-1 1:7 2:146 3:8 4:0.0434782608696 5:0.0457516339869 6:0.466666666667 7:0.906832298137 8:0.0496894409938
-1 1:0 2:9 3:39 4:0.0 5:0.0 6:0.0 7:0.1875 8:0.8125
-1 1:23 2:564 3:333 4:0.025 5:0.0391822827939 6:0.064606741573 7:0.613043478261 8:0.361956521739
-1 1:2 2:14 3:122 4:0.0144927536232 5:0.125 6:0.0161290322581 7:0.101449275362 8:0.884057971014
-1 1:1 2:53 3:19 4:0.013698630137 5:0.0185185185185 6:0.05 7:0.72602739726 8:0.260273972603
-1 1:4 2:31 3:4 4:0.102564102564 5:0.114285714286 6:0.5 7:0.794871794872 8:0.102564102564
-1 1:1 2:1348 3:131 4:0.000675675675676 5:0.000741289844329 6:0.00757575757576 7:0.910810810811 8:0.0885135135135
-1 1:16 2:38 3:20 4:0.216216216216 5:0.296296296296 6:0.444444444444 7:0.513513513514 8:0.27027027027
-1 1:0 2:0 3:100 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:12 3:54 4:0.0 5:0.0 6:0.0 7:0.181818181818 8:0.818181818182
-1 1:0 2:7 3:223 4:0.0 5:0.0 6:0.0 7:0.0304347826087 8:0.969565217391
-1 1:5 2:20 3:297 4:0.0155279503106 5:0.2 6:0.0165562913907 7:0.0621118012422 8:0.922360248447
-1 1:3 2:59 3:53 4:0.0260869565217 5:0.0483870967742 6:0.0535714285714 7:0.513043478261 8:0.460869565217
-1 1:3 2:51 3:33 4:0.0344827586207 5:0.0555555555556 6:0.0833333333333 7:0.586206896552 8:0.379310344828
-1 1:71 2:402 3:446 4:0.0772578890098 5:0.150105708245 6:0.137330754352 7:0.437431991295 8:0.485310119695
-1 1:0 2:27 3:18 4:0.0 5:0.0 6:0.0 7:0.6 8:0.4
-1 1:3 2:358 3:51 4:0.00728155339806 5:0.00831024930748 6:0.0555555555556 7:0.868932038835 8:0.123786407767
-1 1:0 2:65 3:2 4:0.0 5:0.0 6:0.0 7:0.970149253731 8:0.0298507462687
-1 1:1 2:12 3:236 4:0.00401606425703 5:0.0769230769231 6:0.0042194092827 7:0.0481927710843 8:0.947791164659
-1 1:0 2:2 3:27 4:0.0 5:0.0 6:0.0 7:0.0689655172414 8:0.931034482759
-1 1:5 2:67 3:35 4:0.0467289719626 5:0.0694444444444 6:0.125 7:0.626168224299 8:0.327102803738
-1 1:54 2:348 3:11 4:0.130750605327 5:0.134328358209 6:0.830769230769 7:0.842615012107 8:0.0266343825666
-1 1:0 2:0 3:3 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:39 3:13 4:0.0 5:0.0 6:0.0 7:0.75 8:0.25
-1 1:0 2:587 3:21 4:0.0 5:0.0 6:0.0 7:0.965460526316 8:0.0345394736842
-1 1:0 2:97 3:25 4:0.0 5:0.0 6:0.0 7:0.795081967213 8:0.204918032787
-1 1:0 2:87 3:3 4:0.0 5:0.0 6:0.0 7:0.966666666667 8:0.0333333333333
-1 1:0 2:39 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:70 3:1 4:0.0 5:0.0 6:0.0 7:0.985915492958 8:0.0140845070423
-1 1:130 2:175 3:395 4:0.185714285714 5:0.426229508197 6:0.247619047619 7:0.25 8:0.564285714286
-1 1:18 2:455 3:46 4:0.0346820809249 5:0.0380549682875 6:0.28125 7:0.876685934489 8:0.0886319845857
-1 1:0 2:250 3:381 4:0.0 5:0.0 6:0.0 7:0.396196513471 8:0.603803486529
-1 1:0 2:200 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:48 3:15 4:0.0 5:0.0 6:0.0 7:0.761904761905 8:0.238095238095
-1 1:0 2:106 3:2 4:0.0 5:0.0 6:0.0 7:0.981481481481 8:0.0185185185185
-1 1:1 2:9 3:7 4:0.0588235294118 5:0.1 6:0.125 7:0.529411764706 8:0.411764705882
-1 1:0 2:2 3:48 4:0.0 5:0.0 6:0.0 7:0.04 8:0.96
